"Date","Account","Category","Tags","Expense amount","Income amount","Currency","In main currency","Main currency","Description"
"Dec 13, 2013",现金,Unsorted,house-commodity,349.00,0,CNY,349.00,CNY,书架
"Dec 13, 2013",现金,Unsorted,snack-alcohol,291.00,0,CNY,291.00,CNY,威士忌
"Dec 14, 2013",现金,Unsorted,house-commodity,300.00,0,CNY,300.00,CNY,书架
"Dec 14, 2013",现金,Unsorted,art-show,215.00,0,CNY,215.00,CNY,成都制造
"Dec 14, 2013",现金,Unsorted,house-commodity,666.00,0,CNY,666.00,CNY,冰箱
"Dec 15, 2013",现金,Unsorted,traffic-commute,60.00,0,CNY,60.00,CNY,
"Dec 15, 2013",现金,Unsorted,people,80.00,0,CNY,80.00,CNY,台球
"Dec 16, 2013",现金,Unsorted,traffic-commute,9.00,0,CNY,9.00,CNY,
"Dec 16, 2013",现金,Unsorted,house-commodity,69.00,0,CNY,69.00,CNY,口罩
"Dec 16, 2013",现金,Unsorted,art-movie,100.00,0,CNY,100.00,CNY,
"Dec 16, 2013",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Dec 17, 2013",现金,Unsorted,house-commodity,100.00,0,CNY,100.00,CNY,花
"Dec 17, 2013",现金,Unsorted,vehicle-operating,25.00,0,CNY,25.00,CNY,洗车
"Dec 17, 2013",现金,Unsorted,vehicle-oil,350.00,0,CNY,350.00,CNY,
"Dec 17, 2013",现金,default,meal,9.00,0,CNY,9.00,CNY,
"Dec 18, 2013",现金,Unsorted,traffic-commute,9.00,0,CNY,9.00,CNY,
"Dec 18, 2013",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Dec 18, 2013",现金,Unsorted,snack-coffee,120.00,0,CNY,120.00,CNY,
"Dec 19, 2013",现金,Unsorted,traffic-commute,71.00,0,CNY,71.00,CNY,
"Dec 19, 2013",现金,Unsorted,traffic-commute,100.00,0,CNY,100.00,CNY,
"Dec 19, 2013",现金,Unsorted,traffic-commute,45.00,0,CNY,45.00,CNY,
"Dec 19, 2013",现金,default,meal,45.00,0,CNY,45.00,CNY,
"Dec 19, 2013",现金,default,meal,42.00,0,CNY,42.00,CNY,
"Dec 21, 2013",现金,Unsorted,"traffic-commute, 131221_HZ",50.00,0,CNY,50.00,CNY,
"Dec 21, 2013",现金,Unsorted,"131221_HZ, traffic-commute",20.00,0,CNY,20.00,CNY,机场大巴
"Dec 21, 2013",现金,Unsorted,art-book,55.00,0,CNY,55.00,CNY,
"Dec 21, 2013",现金,default,"meal, 131221_HZ",67.00,0,CNY,67.00,CNY,
"Dec 21, 2013",现金,Unsorted,"snack, 131221_HZ",15.00,0,CNY,15.00,CNY,
"Dec 21, 2013",现金,default,"meal, 131221_HZ",35.00,0,CNY,35.00,CNY,
"Dec 21, 2013",现金,Unsorted,"art-show, 131221_HZ","1,280.00",0,CNY,"1,280.00",CNY,十二月话剧 宝岛一村
"Dec 22, 2013",现金,Unsorted,"131221_HZ, traffic-commute",20.00,0,CNY,20.00,CNY,
"Dec 22, 2013",现金,Unsorted,"traffic-commute, 131221_HZ",121.00,0,CNY,121.00,CNY,
"Dec 22, 2013",现金,default,"131221_HZ, meal",67.00,0,CNY,67.00,CNY,
"Dec 22, 2013",现金,Unsorted,"snack-coffee, 131221_HZ",22.00,0,CNY,22.00,CNY,
"Dec 23, 2013",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Dec 23, 2013",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Dec 24, 2013",现金,Unsorted,vehicle-road,8.00,0,CNY,8.00,CNY,
"Dec 24, 2013",现金,Unsorted,government,210.00,0,CNY,210.00,CNY,办理港澳台通行证
"Dec 24, 2013",现金,Unsorted,vehicle-operating,100.00,0,CNY,100.00,CNY,汽车入户中介
"Dec 24, 2013",现金,default,meal,300.00,0,CNY,300.00,CNY,
"Dec 24, 2013",现金,Unsorted,dress-hair,300.00,0,CNY,300.00,CNY,
"Dec 25, 2013",现金,Unsorted,traffic-commute,21.00,0,CNY,21.00,CNY,
"Dec 25, 2013",现金,default,meal,33.00,0,CNY,33.00,CNY,
"Dec 25, 2013",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Dec 26, 2013",现金,default,meal,80.00,0,CNY,80.00,CNY,
"Dec 26, 2013",现金,default,meal,8.00,0,CNY,8.00,CNY,
"Dec 26, 2013",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Dec 27, 2013",现金,Unsorted,traffic-commute,40.00,0,CNY,40.00,CNY,
"Dec 27, 2013",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Dec 28, 2013",现金,Unsorted,traffic-commute,50.00,0,CNY,50.00,CNY,
"Dec 28, 2013",现金,Unsorted,CE-Mac,55.00,0,CNY,55.00,CNY,USB hub
"Dec 28, 2013",现金,Unsorted,snack,272.00,0,CNY,272.00,CNY,超市
"Dec 28, 2013",现金,default,meal,190.00,0,CNY,190.00,CNY,支边烧烤
"Dec 28, 2013",现金,Unsorted,vehicle-oil,365.00,0,CNY,365.00,CNY,
"Dec 28, 2013",现金,Unsorted,snack-alcohol,415.00,0,CNY,415.00,CNY,伏特加
"Dec 30, 2013",现金,default,meal,50.00,0,CNY,50.00,CNY,一卡通
"Dec 30, 2013",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,星巴克
"Dec 30, 2013",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Dec 31, 2013",现金,salary,salary,0,"13,927.02",CNY,"13,927.02",CNY,
"Dec 31, 2013",现金,Unsorted,art-book,20.00,0,CNY,20.00,CNY,
"Dec 31, 2013",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,星巴克
"Jan 1, 2014",现金,Unsorted,vehicle-road,16.00,0,CNY,16.00,CNY,
"Jan 1, 2014",现金,Unsorted,vehicle-road,35.00,0,CNY,35.00,CNY,
"Jan 1, 2014",现金,Unsorted,traffic-commute,35.00,0,CNY,35.00,CNY,
"Jan 1, 2014",现金,default,meal,35.00,0,CNY,35.00,CNY,
"Jan 1, 2014",现金,Unsorted,people,100.00,0,CNY,100.00,CNY,
"Jan 1, 2014",现金,Unsorted,snack,128.00,0,CNY,128.00,CNY,
"Jan 1, 2014",现金,Unsorted,dress,578.00,0,CNY,578.00,CNY,
"Jan 1, 2014",现金,Unsorted,snack,40.00,0,CNY,40.00,CNY,
"Jan 2, 2014",现金,Unsorted,vehicle-road,100.00,0,CNY,100.00,CNY,
"Jan 2, 2014",现金,default,meal,100.00,0,CNY,100.00,CNY,
"Jan 2, 2014",现金,Unsorted,hotel,187.00,0,CNY,187.00,CNY,
"Jan 2, 2014",现金,default,meal,134.00,0,CNY,134.00,CNY,
"Jan 3, 2014",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Jan 3, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Jan 4, 2014",现金,Unsorted,art-movie,100.00,0,CNY,100.00,CNY,
"Jan 4, 2014",现金,default,meal,252.00,0,CNY,252.00,CNY,
"Jan 4, 2014",现金,Unsorted,sport,238.00,0,CNY,238.00,CNY,dress
"Jan 4, 2014",现金,Unsorted,snack,248.00,0,CNY,248.00,CNY,欧洲房子
"Jan 5, 2014",现金,Unsorted,snack,350.00,0,CNY,350.00,CNY,超市 橘子
"Jan 6, 2014",现金,default,meal,32.00,0,CNY,32.00,CNY,
"Jan 6, 2014",现金,Unsorted,sport,580.00,0,CNY,580.00,CNY,球拍
"Jan 7, 2014",现金,default,meal,42.00,0,CNY,42.00,CNY,
"Jan 7, 2014",现金,Unsorted,snack,28.00,0,CNY,28.00,CNY,
"Jan 7, 2014",现金,default,meal,31.00,0,CNY,31.00,CNY,
"Jan 7, 2014",现金,Unsorted,vehicle-operating,25.00,0,CNY,25.00,CNY,洗车
"Jan 8, 2014",现金,Unsorted,traffic-commute,19.00,0,CNY,19.00,CNY,
"Jan 8, 2014",现金,Unsorted,traffic-commute,71.00,0,CNY,71.00,CNY,
"Jan 8, 2014",现金,default,meal,21.00,0,CNY,21.00,CNY,
"Jan 8, 2014",现金,default,meal,6.00,0,CNY,6.00,CNY,
"Jan 8, 2014",现金,Unsorted,snack-coffee,17.00,0,CNY,17.00,CNY,
"Jan 9, 2014",现金,default,meal,70.00,0,CNY,70.00,CNY,
"Jan 9, 2014",现金,Unsorted,snack-alcohol,438.00,0,CNY,438.00,CNY,
"Jan 9, 2014",现金,Unsorted,vehicle-oil,360.00,0,CNY,360.00,CNY,
"Jan 9, 2014",现金,default,meal,38.00,0,CNY,38.00,CNY,
"Jan 9, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Jan 10, 2014",现金,Unsorted,sport,75.00,0,CNY,75.00,CNY,
"Jan 10, 2014",现金,Unsorted,sport,6.00,0,CNY,6.00,CNY,
"Jan 11, 2014",现金,default,meal,80.00,0,CNY,80.00,CNY,
"Jan 13, 2014",现金,Unsorted,snack,7.50,0,CNY,7.50,CNY,
"Jan 13, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Jan 14, 2014",现金,default,meal,13.50,0,CNY,13.50,CNY,
"Jan 14, 2014",现金,Unsorted,art-book,37.00,0,CNY,37.00,CNY,
"Jan 14, 2014",现金,Unsorted,snack-alcohol,152.00,0,CNY,152.00,CNY,whiskey
"Jan 14, 2014",现金,Unsorted,snack-coffee,17.00,0,CNY,17.00,CNY,
"Jan 15, 2014",现金,Unsorted,snack-alcohol,205.00,0,CNY,205.00,CNY,金门高粱
"Jan 15, 2014",现金,Unsorted,snack-coffee,17.00,0,CNY,17.00,CNY,
"Jan 16, 2014",现金,Unsorted,people,105.00,0,CNY,105.00,CNY,
"Jan 16, 2014",现金,Unsorted,people,50.00,0,CNY,50.00,CNY,
"Jan 16, 2014",现金,Unsorted,art-music,15.00,0,CNY,15.00,CNY,音乐下载
"Jan 16, 2014",现金,Unsorted,snack-coffee,17.00,0,CNY,17.00,CNY,
"Jan 16, 2014",现金,Unsorted,people,50.00,0,CNY,50.00,CNY,
"Jan 16, 2014",现金,Unsorted,people,85.20,0,CNY,85.20,CNY,团建
"Jan 17, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Jan 17, 2014",现金,Unsorted,dress,79.00,0,CNY,79.00,CNY,
"Jan 17, 2014",现金,default,meal,100.00,0,CNY,100.00,CNY,
"Jan 18, 2014",现金,Unsorted,hotel,340.00,0,CNY,340.00,CNY,
"Jan 18, 2014",现金,Unsorted,snack,33.00,0,CNY,33.00,CNY,
"Jan 18, 2014",现金,Unsorted,snack,150.00,0,CNY,150.00,CNY,
"Jan 18, 2014",现金,Unsorted,people,742.00,0,CNY,742.00,CNY,姚团年
"Jan 19, 2014",现金,Unsorted,vehicle-road,36.00,0,CNY,36.00,CNY,
"Jan 19, 2014",现金,default,meal,170.00,0,CNY,170.00,CNY,
"Jan 21, 2014",现金,Unsorted,vehicle-oil,380.00,0,CNY,380.00,CNY,
"Jan 21, 2014",现金,Unsorted,house-commodity,6.00,0,CNY,6.00,CNY,
"Jan 21, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Jan 22, 2014",现金,Unsorted,traffic-commute,14.00,0,CNY,14.00,CNY,
"Jan 22, 2014",现金,Unsorted,traffic-commute,20.00,0,CNY,20.00,CNY,
"Jan 22, 2014",现金,Unsorted,house-commodity,47.00,0,CNY,47.00,CNY,隔音耳塞
"Jan 22, 2014",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Jan 22, 2014",现金,Unsorted,government,20.50,0,CNY,20.50,CNY,调档
"Jan 23, 2014",现金,default,meal,30.00,0,CNY,30.00,CNY,
"Jan 23, 2014",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Jan 23, 2014",现金,Unsorted,snack,8.50,0,CNY,8.50,CNY,
"Jan 23, 2014",现金,Unsorted,house-commodity,36.00,0,CNY,36.00,CNY,
"Jan 24, 2014",现金,salary,salary,0,"27,888.00",CNY,"27,888.00",CNY,年终红包
"Jan 24, 2014",现金,salary,salary,0,"14,880.00",CNY,"14,880.00",CNY,13
"Jan 24, 2014",现金,Unsorted,vehicle-road,50.00,0,CNY,50.00,CNY,
"Jan 24, 2014",现金,Unsorted,comm.-telephone,100.00,0,CNY,100.00,CNY,
"Jan 24, 2014",现金,Unsorted,"140227_HZ, traffic-flight",380.00,0,CNY,380.00,CNY,杭州区公积金
"Jan 24, 2014",现金,Unsorted,people,"4,250.00",0,CNY,"4,250.00",CNY,iPhone
"Jan 24, 2014",现金,Unsorted,CE-phone,"5,200.00",0,CNY,"5,200.00",CNY,
"Jan 25, 2014",现金,Unsorted,parent,"5,000.00",0,CNY,"5,000.00",CNY,
"Jan 25, 2014",现金,Unsorted,snack,311.00,0,CNY,311.00,CNY,老汁花卤
"Jan 25, 2014",现金,Unsorted,CE-Mac,257.00,0,CNY,257.00,CNY,电源线
"Jan 26, 2014",现金,Unsorted,people,"3,300.00",0,CNY,"3,300.00",CNY,压岁钱
"Jan 26, 2014",现金,Unsorted,"hotel, 140227_HZ",184.00,0,CNY,184.00,CNY,
"Jan 26, 2014",现金,Unsorted,"traffic-flight, 140227_HZ",580.00,0,CNY,580.00,CNY,
"Jan 27, 2014",现金,Unsorted,snack-coffee,32.00,0,CNY,32.00,CNY,
"Jan 28, 2014",现金,default,meal,50.00,0,CNY,50.00,CNY,
"Jan 28, 2014",现金,Unsorted,comm.-telephone,50.00,0,CNY,50.00,CNY,
"Jan 29, 2014",现金,Unsorted,vehicle-road,2.00,0,CNY,2.00,CNY,
"Jan 29, 2014",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Jan 30, 2014",现金,Unsorted,art-music,14.40,0,CNY,14.40,CNY,
"Jan 30, 2014",现金,Unsorted,parent,"4,069.00",0,CNY,"4,069.00",CNY,gift
"Jan 30, 2014",现金,Unsorted,parent,117.00,0,CNY,117.00,CNY,
"Jan 30, 2014",现金,Unsorted,CE-phone,318.00,0,CNY,318.00,CNY,数据线
"Jan 30, 2014",现金,Unsorted,art-music,10.40,0,CNY,10.40,CNY,
"Jan 31, 2014",现金,salary,salary,0,"14,313.58",CNY,"14,313.58",CNY,
"Jan 31, 2014",现金,Unsorted,people,"1,862.00",0,CNY,"1,862.00",CNY,snack
"Feb 1, 2014",现金,Unsorted,vehicle-oil,360.00,0,CNY,360.00,CNY,
"Feb 3, 2014",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Feb 4, 2014",现金,Unsorted,people,600.00,0,CNY,600.00,CNY,汪淇婚礼
"Feb 4, 2014",现金,Unsorted,comm.-internet,119.00,0,CNY,119.00,CNY,优酷
"Feb 4, 2014",现金,Unsorted,snack-alcohol,"1,107.00",0,CNY,"1,107.00",CNY,
"Feb 5, 2014",现金,default,meal,400.00,0,CNY,400.00,CNY,
"Feb 6, 2014",现金,Unsorted,deposit,"10,000.00",0,CNY,"10,000.00",CNY,
"Feb 6, 2014",现金,Unsorted,vehicle-oil,220.00,0,CNY,220.00,CNY,
"Feb 6, 2014",现金,Unsorted,vehicle-operating,20.00,0,CNY,20.00,CNY,洗车
"Feb 6, 2014",现金,Unsorted,CE-phone,101.55,0,CNY,101.55,CNY,充电器
"Feb 7, 2014",现金,Unsorted,snack-coffee,17.00,0,CNY,17.00,CNY,
"Feb 7, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Feb 8, 2014",现金,Unsorted,snack,24.00,0,CNY,24.00,CNY,
"Feb 8, 2014",现金,Unsorted,house-commodity,178.00,0,CNY,178.00,CNY,刮胡刀
"Feb 9, 2014",现金,Unsorted,traffic-commute,30.00,0,CNY,30.00,CNY,
"Feb 9, 2014",现金,Unsorted,people,755.00,0,CNY,755.00,CNY,Sephora
"Feb 9, 2014",现金,Unsorted,snack,640.00,0,CNY,640.00,CNY,Venoteca
"Feb 9, 2014",现金,Unsorted,CE-Mac,488.00,0,CNY,488.00,CNY,鼠标
"Feb 10, 2014",现金,Unsorted,vehicle-road,100.00,0,CNY,100.00,CNY,一卡通
"Feb 10, 2014",现金,Unsorted,CE-Mac,288.00,0,CNY,288.00,CNY,鼠标垫
"Feb 10, 2014",现金,default,meal,18.00,0,CNY,18.00,CNY,
"Feb 11, 2014",现金,default,meal,100.00,0,CNY,100.00,CNY,一卡通
"Feb 13, 2014",现金,Unsorted,house-commodity,25.10,0,CNY,25.10,CNY,插座
"Feb 13, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Feb 15, 2014",现金,Unsorted,vehicle-road,35.00,0,CNY,35.00,CNY,
"Feb 15, 2014",现金,Unsorted,dress,979.00,0,CNY,979.00,CNY,鞋
"Feb 15, 2014",现金,Unsorted,dress,"1,399.00",0,CNY,"1,399.00",CNY,
"Feb 15, 2014",现金,Unsorted,vehicle-oil,340.00,0,CNY,340.00,CNY,
"Feb 15, 2014",现金,Unsorted,snack,67.00,0,CNY,67.00,CNY,
"Feb 15, 2014",现金,default,meal,106.00,0,CNY,106.00,CNY,
"Feb 16, 2014",现金,Unsorted,traffic-commute,22.00,0,CNY,22.00,CNY,
"Feb 16, 2014",现金,Unsorted,dress-perfume,240.00,0,CNY,240.00,CNY,
"Feb 16, 2014",现金,Unsorted,dress,139.00,0,CNY,139.00,CNY,
"Feb 16, 2014",现金,Unsorted,people,400.00,0,CNY,400.00,CNY,压岁
"Feb 17, 2014",现金,Unsorted,vehicle-road,8.00,0,CNY,8.00,CNY,
"Feb 17, 2014",现金,Unsorted,people,10.50,0,CNY,10.50,CNY,迟到
"Feb 18, 2014",现金,default,meal,27.00,0,CNY,27.00,CNY,
"Feb 18, 2014",现金,default,meal,180.00,0,CNY,180.00,CNY,
"Feb 18, 2014",现金,Unsorted,snack,18.00,0,CNY,18.00,CNY,
"Feb 18, 2014",现金,Unsorted,art-book,32.33,0,CNY,32.33,CNY,
"Feb 19, 2014",现金,Unsorted,art-show,960.00,0,CNY,960.00,CNY,陈奕迅
"Feb 19, 2014",现金,Unsorted,snack-coffee,17.00,0,CNY,17.00,CNY,
"Feb 20, 2014",现金,Unsorted,traffic-commute,16.00,0,CNY,16.00,CNY,
"Feb 21, 2014",现金,default,meal,44.00,0,CNY,44.00,CNY,
"Feb 22, 2014",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Feb 22, 2014",现金,Unsorted,snack,6.00,0,CNY,6.00,CNY,
"Feb 22, 2014",现金,Unsorted,dress-perfume,204.00,0,CNY,204.00,CNY,
"Feb 23, 2014",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
"Feb 23, 2014",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
"Feb 23, 2014",现金,Unsorted,hotel,300.00,0,CNY,300.00,CNY,
"Feb 23, 2014",现金,default,meal,245.00,0,CNY,245.00,CNY,
"Feb 23, 2014",现金,Unsorted,vehicle-operating,25.00,0,CNY,25.00,CNY,
"Feb 23, 2014",现金,Unsorted,snack,6.00,0,CNY,6.00,CNY,
"Feb 23, 2014",现金,Unsorted,art-movie,120.00,0,CNY,120.00,CNY,
"Feb 23, 2014",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Feb 24, 2014",现金,Unsorted,"traffic-flight, 140227_HZ","1,010.00",0,CNY,"1,010.00",CNY,
"Feb 24, 2014",现金,Unsorted,comm.-telephone,99.50,0,CNY,99.50,CNY,
"Feb 24, 2014",现金,Unsorted,vehicle-oil,380.00,0,CNY,380.00,CNY,
"Feb 24, 2014",现金,default,meal,80.00,0,CNY,80.00,CNY,
"Feb 24, 2014",现金,Unsorted,"traffic-train, 140227_HZ",73.00,0,CNY,73.00,CNY,
"Feb 24, 2014",现金,Unsorted,people,250.00,0,CNY,250.00,CNY,
"Feb 25, 2014",现金,default,meal,18.00,0,CNY,18.00,CNY,
"Feb 26, 2014",现金,Unsorted,traffic-commute,14.00,0,CNY,14.00,CNY,
"Feb 26, 2014",现金,Unsorted,traffic-commute,60.00,0,CNY,60.00,CNY,
"Feb 26, 2014",现金,Unsorted,art-music,8.00,0,CNY,8.00,CNY,
"Feb 26, 2014",现金,default,meal,12.50,0,CNY,12.50,CNY,
"Feb 26, 2014",现金,Unsorted,snack,20.00,0,CNY,20.00,CNY,
"Feb 26, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Feb 27, 2014",现金,Unsorted,snack,4.00,0,CNY,4.00,CNY,
"Feb 27, 2014",现金,default,meal,50.00,0,CNY,50.00,CNY,
"Feb 27, 2014",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Feb 27, 2014",现金,default,meal,25.00,0,CNY,25.00,CNY,
"Feb 27, 2014",现金,Unsorted,snack,45.00,0,CNY,45.00,CNY,
"Feb 28, 2014",现金,house-fund,housing-fund,0,"161,833.54",CNY,"161,833.54",CNY,
"Feb 28, 2014",现金,salary,salary,0,"14,245.33",CNY,"14,245.33",CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,27.00,0,CNY,27.00,CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,15.00,0,CNY,15.00,CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,36.00,0,CNY,36.00,CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,23.00,0,CNY,23.00,CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,50.00,0,CNY,50.00,CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,3.00,0,CNY,3.00,CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,8.00,0,CNY,8.00,CNY,
"Feb 28, 2014",现金,Unsorted,traffic-commute,20.00,0,CNY,20.00,CNY,
"Feb 28, 2014",现金,Unsorted,snack,27.50,0,CNY,27.50,CNY,
"Feb 28, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Feb 28, 2014",现金,Unsorted,snack,15.00,0,CNY,15.00,CNY,
"Feb 28, 2014",现金,default,meal,47.00,0,CNY,47.00,CNY,
"Feb 28, 2014",现金,Unsorted,snack-coffee,25.00,0,CNY,25.00,CNY,
"Mar 1, 2014",现金,Unsorted,traffic-commute,56.00,0,CNY,56.00,CNY,
"Mar 1, 2014",现金,Unsorted,traffic-commute,50.00,0,CNY,50.00,CNY,
"Mar 1, 2014",现金,default,meal,123.00,0,CNY,123.00,CNY,
"Mar 1, 2014",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Mar 2, 2014",现金,Unsorted,comm.-telephone,200.00,0,CNY,200.00,CNY,
"Mar 2, 2014",现金,Unsorted,house-commodity,348.00,0,CNY,348.00,CNY,
"Mar 3, 2014",现金,Unsorted,snack,15.00,0,CNY,15.00,CNY,
"Mar 3, 2014",现金,Unsorted,hotel,420.00,0,CNY,420.00,CNY,
"Mar 3, 2014",现金,default,meal,17.00,0,CNY,17.00,CNY,
"Mar 3, 2014",现金,Unsorted,snack-coffee,14.00,0,CNY,14.00,CNY,
"Mar 3, 2014",现金,default,meal,24.00,0,CNY,24.00,CNY,
"Mar 3, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 3, 2014",现金,Unsorted,art-music,10.40,0,CNY,10.40,CNY,
"Mar 4, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 4, 2014",现金,Unsorted,tax,"6,220.18",0,CNY,"6,220.18",CNY,RSU税
"Mar 4, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Mar 4, 2014",现金,Unsorted,comm.-internet,134.00,0,CNY,134.00,CNY,toshl pro
"Mar 5, 2014",现金,Unsorted,house-commodity,106.00,0,CNY,106.00,CNY,盘香
"Mar 5, 2014",现金,Unsorted,snack,43.00,0,CNY,43.00,CNY,
"Mar 5, 2014",现金,default,meal,19.00,0,CNY,19.00,CNY,
"Mar 6, 2014",现金,Unsorted,vehicle-road,50.00,0,CNY,50.00,CNY,
"Mar 7, 2014",现金,Unsorted,CE-Hifi,"2,699.00",0,CNY,"2,699.00",CNY,
"Mar 7, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Mar 7, 2014",现金,Unsorted,snack,21.50,0,CNY,21.50,CNY,
"Mar 8, 2014",现金,Unsorted,snack,29.00,0,CNY,29.00,CNY,
"Mar 8, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Mar 8, 2014",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Mar 10, 2014",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
"Mar 10, 2014",现金,Unsorted,vehicle-road,30.00,0,CNY,30.00,CNY,
"Mar 10, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Mar 10, 2014",现金,default,meal,120.00,0,CNY,120.00,CNY,
"Mar 10, 2014",现金,Unsorted,vehicle-oil,350.00,0,CNY,350.00,CNY,
"Mar 11, 2014",现金,Unsorted,"140318_PK, house-commodity","2,948.00",0,CNY,"2,948.00",CNY,箱子
"Mar 11, 2014",现金,Unsorted,"government, 140318_PK","1,134.00",0,CNY,"1,134.00",CNY,签证
"Mar 11, 2014",现金,Unsorted,"140318_PK, people",228.00,0,CNY,228.00,CNY,衣
"Mar 11, 2014",现金,default,meal,25.00,0,CNY,25.00,CNY,
"Mar 11, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 11, 2014",现金,Unsorted,"140318_PK, house-commodity",45.00,0,CNY,45.00,CNY,防晒
"Mar 12, 2014",现金,Unsorted,traffic-commute,14.00,0,CNY,14.00,CNY,
"Mar 12, 2014",现金,Unsorted,"traffic-commute, 140318_PK",114.00,0,CNY,114.00,CNY,接机
"Mar 12, 2014",现金,Unsorted,"140318_PK, hotel","5,608.00",0,CNY,"5,608.00",CNY,
"Mar 12, 2014",现金,Unsorted,"140318_PK, traffic-flight","5,260.00",0,CNY,"5,260.00",CNY,
"Mar 12, 2014",现金,Unsorted,CE-phone,299.00,0,CNY,299.00,CNY,充电宝
"Mar 13, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 13, 2014",现金,default,meal,18.50,0,CNY,18.50,CNY,
"Mar 13, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Mar 14, 2014",现金,Unsorted,vehicle-operating,50.00,0,CNY,50.00,CNY,车贷还款尾期
"Mar 14, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 14, 2014",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Mar 14, 2014",现金,Unsorted,snack,4.00,0,CNY,4.00,CNY,
"Mar 14, 2014",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Mar 16, 2014",现金,Unsorted,vehicle-operating,20.00,0,CNY,20.00,CNY,洗车
"Mar 17, 2014",现金,default,meal,24.00,0,CNY,24.00,CNY,
"Mar 17, 2014",现金,default,meal,24.80,0,CNY,24.80,CNY,
"Mar 17, 2014",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 17, 2014",现金,Unsorted,comm.-internet,45.00,0,USD,276.75,CNY,Evernote
"Mar 18, 2014",现金,Unsorted,"140318_PK, entertain","4,700.00",0,THB,895.75,CNY,
"Mar 18, 2014",现金,Unsorted,"140318_PK, traffic-commute",45.00,0,CNY,45.00,CNY,
"Mar 18, 2014",现金,Unsorted,"140318_PK, comm.-telephone",550.00,0,THB,104.82,CNY,
"Mar 18, 2014",现金,Unsorted,"hotel, 140318_PK",400.00,0,CNY,400.00,CNY,
"Mar 18, 2014",现金,default,"140318_PK, meal",128.00,0,CNY,128.00,CNY,
"Mar 19, 2014",现金,Unsorted,"entertain, 140318_PK",200.00,0,THB,38.12,CNY,fin
"Mar 19, 2014",现金,Unsorted,"traffic-commute, 140318_PK",200.00,0,THB,38.12,CNY,
